id,title,runtime,release_date,budget,revenue,popularity,vote_average,vote_count,belongs_to_collection,missingness_score,has_tagline,has_homepage,num_same_title,changed_title,num_genres,main_genre,Comedy,Drama,Documentary,Science Fiction,Western,TV Movie,Mystery,Romance,Thriller,Animation,Family,Adventure,War,Music,History,Action,Fantasy,Crime,Horror,top10_prod_comps,num_production_companies,main_production_country,num_production_countries,num_spoken_languages,lang_group,is_english_spoken,popularity_percentile,weighted_rating,release_year,Season,return_on_investment_ratio,profit_loss
30497,The Texas Chain Saw Massacre,83,1974-10-11,140000,30900000,8.5764,7.278,3438,1,0,1,0,1,False,1,Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Other,4,United States of America,1,1,1,True,88.8877725308952,7.277724837763951,1974,Fall,219.71428571428572,30760000
30593,Heavy Traffic,76,1973-08-08,950000,1500000,2.7921,6.3,70,0,0,1,0,1,False,3,Animation,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Other,4,United States of America,1,3,3,True,47.29227368632573,6.300446719299015,1973,Summer,0.5789473684210527,550000
30596,Bodyguards and Assassins,139,2009-12-18,23000000,6604537,3.903,6.8,369,0,0,1,1,1,True,3,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Other,3,China,2,3,3,True,62.865467698181455,6.798734370460082,2009,Winter,-0.7128462173913044,-16395463
30618,Bunraku,124,2010-09-01,25000000,129706,3.6247,5.853,323,0,0,1,0,1,False,3,Thriller,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,4,United States of America,1,1,1,True,59.52979001306139,5.854477521821698,2010,Fall,-0.99481176,-24870294
30666,Stepfather 2,93,1989-11-03,1500000,1519796,8.4604,5.5,102,1,0,1,0,1,False,2,Horror,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,Other,3,United States of America,2,1,1,True,88.59640309454436,5.508074923011942,1989,Fall,0.013197333333333333,19796
30669,Devil's Pond,92,2003-12-16,5000000,15027,1.5403,5.7,82,0,0,0,0,1,False,2,Thriller,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,3,United States of America,1,1,1,True,25.15824374560434,5.707611049038917,2003,Winter,-0.9969946,-4984973
30690,Hot to Trot,88,1988-08-26,9000000,6436211,2.3606,5.3,55,0,0,1,0,1,False,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Warner Bros.,1,United States of America,1,1,1,True,39.79704611674872,5.318423519111251,1988,Summer,-0.28486544444444445,-2563789
30691,Yahֵi Batִ±,112,2009-12-31,2000000,13565059,0.5686,6.89,196,0,0,0,0,1,False,3,Comedy,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Other,3,Turkey,1,3,3,True,5.656585953983724,6.887166076498629,2009,Winter,5.7825295,11565059
30806,Out for a Kill,89,2003-08-14,14000000,547333,2.8152,4.0,144,0,0,1,0,1,False,2,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,Other,3,Aruba,2,1,1,True,47.58364312267658,4.016080807380897,2003,Summer,-0.9609047857142857,-13452667
30815,Mortal Thoughts,104,1991-04-19,8000000,18800000,3.2279,5.6,188,0,0,1,0,1,False,2,Mystery,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Columbia Pictures,4,United States of America,1,1,1,True,54.044006832110924,5.603871518890106,1991,Spring,1.35,10800000
30861,The Last House in the Woods,85,2006-10-06,45000,2186,0.6665,4.4,30,0,0,0,0,1,True,1,Horror,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Other,3,Italy,1,1,1,False,7.444991459861348,4.46231345387839,2006,Fall,-0.9514222222222222,-42814
30863,Mutant Aliens,81,2002-06-14,200000,29687,1.2808,6.32,25,0,0,1,1,1,False,3,Animation,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,19.7578619511705,6.320450656547312,2002,Summer,-0.851565,-170313
30924,Motel Hell,102,1980-08-14,3000000,6342668,3.4768,5.8,246,0,0,1,0,1,False,2,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Other,2,United States of America,1,1,1,True,57.40982618306039,5.80215270068919,1980,Summer,1.1142226666666666,3342668
30941,The Anderson Tapes,99,1971-06-17,3000000,5000000,4.2655,6.149,161,0,0,1,0,1,False,4,Crime,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Columbia Pictures,2,United States of America,1,1,1,True,66.5929870390837,6.150127883149568,1971,Summer,0.6666666666666666,2000000
30943,The Deep End of the Ocean,106,1999-03-12,38000000,28121100,8.0052,6.5,480,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Columbia Pictures,3,United States of America,1,1,1,True,87.3505475735959,6.499650139439148,1999,Spring,-0.25997105263157894,-9878900
30973,The Gospel of John,180,2003-09-11,10000000,4100000,5.5217,7.6,117,0,0,1,0,1,False,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,3,Canada,2,1,1,True,76.38902843363809,7.589251839578221,2003,Fall,-0.59,-5900000
31002,Ticker,92,2001-06-23,7000000,379739,3.2707,3.6,117,0,0,1,0,1,False,4,Action,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,Other,1,United States of America,1,1,1,True,54.70712348035768,3.6231501446629673,2001,Summer,-0.9457515714285715,-6620261
31005,Moonlight Mile,117,2002-09-09,21000000,10011050,4.1226,6.336,226,0,0,1,0,1,False,2,Romance,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,5,United States of America,1,2,2,True,65.12609263538631,6.335981132467974,2002,Fall,-0.5232833333333333,-10988950
31011,Mr. Nobody,141,2009-11-06,47000000,2331721,8.4043,7.811,5914,0,0,1,0,1,False,3,Science Fiction,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,7,Belgium,4,1,1,True,88.47583643122677,7.810749909901983,2009,Fall,-0.950388914893617,-44668279
31016,Sidewalks of New York,107,2001-11-23,1000000,2402459,2.2894,6.1,66,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,1,1,True,38.681804481060986,6.103458463734777,2001,Fall,1.402459,1402459
31023,Butterfly,96,1999-09-24,3000000,7738129,2.0505,7.4,231,0,0,1,0,1,True,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,6,Spain,1,2,2,False,34.50216015271778,7.395395332199268,1999,Fall,1.5793763333333333,4738129
31032,The Death of Mr. Lazarescu,150,2005-05-17,390000,216000,1.504,7.3,172,0,0,0,0,1,True,2,Drama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,Romania,1,1,1,False,24.454938209585052,7.29440298884526,2005,Spring,-0.4461538461538462,-174000
31037,MacArthur,130,1977-07-15,9000000,16300000,3.8574,6.2,80,0,0,1,0,1,False,3,Drama,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Universal Pictures,2,United States of America,1,1,1,True,62.33296493519542,6.201626136669507,1977,Summer,0.8111111111111111,7300000
31043,Mike's Murder,109,1984-03-09,6300000,1059966,2.0585,5.6,24,0,0,1,0,1,False,3,Drama,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Warner Bros.,3,United States of America,1,1,1,True,34.64282125992163,5.629268682809203,1984,Spring,-0.8317514285714286,-5240034
31044,My Favorite Year,92,1982-10-01,7900000,20123620,3.7771,6.656,112,0,0,1,0,1,False,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,United States of America,1,1,1,True,61.42871496031347,6.653130239559557,1982,Fall,1.547293670886076,12223620
31059,Our Russia: Eggs of Destiny,85,2010-01-20,2000000,22212223,0.7581,4.7,70,0,0,0,1,1,True,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,Russia,1,1,1,False,9.092735858535116,4.722981930566621,2010,Winter,10.1061115,20212223
31060,Recep ִ°vedik,102,2008-02-22,500000,28548025,1.1683,4.884,155,1,0,1,1,1,False,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,2,Turkey,1,1,1,False,17.160655078870693,4.89328023762968,2008,Winter,56.09605,28048025
31101,Only The Brave,99,2006-10-23,3300000,150000,2.3632,5.2,23,0,0,1,1,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,39.86235305937908,5.247154877926254,2006,Fall,-0.9545454545454546,-3150000
31102,Pollyanna,134,1960-05-19,2500000,3750000,3.5547,6.984,192,0,0,0,0,1,False,3,Comedy,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Walt Disney,1,United States of America,1,1,1,True,58.535115040691245,6.980620295700674,1960,Spring,0.5,1250000
31121,Shampoo,110,1975-02-11,4000000,60000000,4.7459,6.0,218,0,0,1,1,1,False,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Columbia Pictures,2,United States of America,1,1,1,True,71.0439063598915,6.001514689818402,1975,Winter,14.0,56000000
31162,Black Lightning,102,2009-12-28,10000000,21500000,1.4091,6.324,204,0,0,0,1,1,True,3,Science Fiction,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,Universal Pictures,4,Russia,2,1,1,False,22.39525771124284,6.324037644245025,2009,Winter,1.15,11500000
31172,Diamond 13,102,2009-06-21,6850000,878153,1.4323,5.414,58,0,0,0,0,1,True,3,Action,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,Other,3,Belgium,3,1,1,False,22.877524364513214,5.429554526614069,2009,Summer,-0.8718024817518248,-5971847
31175,Soul Kitchen,99,2009-09-09,4000000,18164139,1.6682,6.884,540,0,0,1,1,1,False,2,Drama,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,4,France,3,2,2,False,27.494222847382698,6.882979144307265,2009,Fall,3.54103475,14164139
31179,Tim,109,1979-07-13,600000,809000,1.8771,6.3,54,0,0,1,0,1,False,2,Romance,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,0,Australia,1,1,1,True,31.317190796744697,6.3005766740041835,1979,Summer,0.34833333333333333,209000
31200,Agatha,99,1979-02-09,3500000,7500000,2.9988,6.3,56,0,0,1,0,1,False,3,Drama,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,Warner Bros.,3,United Kingdom,1,1,1,True,50.70832914699086,6.300556439828598,1979,Winter,1.1428571428571428,4000000
31203,Little Nicholas,91,2009-09-30,22700000,62794894,2.8164,6.041,1122,1,0,0,0,1,True,2,Comedy,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Other,7,Belgium,3,2,2,False,47.623832010449114,6.0412588753964656,2009,Fall,1.7662948898678414,40094894
31225,Paris Is Burning,78,1991-03-13,500000,3800000,3.4436,8.0,482,0,0,1,0,1,False,1,Documentary,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,True,57.002913694363514,7.99654599807501,1991,Spring,6.6,3300000
31246,From Justin to Kelly,81,2003-06-20,12000000,4922166,3.162,3.3,100,0,0,1,0,1,False,3,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,20th Century Fox,2,United States of America,1,1,1,True,53.10961519139957,3.330017000695347,2003,Summer,-0.5898195,-7077834
31247,Too Beautiful,97,2005-04-22,2000000,903391,0.5924,2.2,42,0,0,1,0,1,True,2,Comedy,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,3,Italy,1,1,1,False,6.048427609765899,2.296086443493723,2005,Spring,-0.5483045,-1096609
31287,Eegah,92,1962-04-17,15000,3274,1.0294,2.7,62,0,0,1,0,1,False,3,Horror,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,Other,1,United States of America,1,1,1,True,14.136441273987742,2.7576463027020646,1962,Spring,-0.7817333333333333,-11726
31294,Amֳ¡lia,127,2008-12-04,3500000,1209841,1.1549,6.0,17,0,0,0,1,1,False,2,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Other,1,Portugal,1,3,3,True,16.989852305837434,6.018428726123893,2008,Winter,-0.6543311428571429,-2290159
31299,Little Ashes,112,2008-10-06,2500000,767567,2.595,5.9,127,0,0,1,0,1,False,2,Drama,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,Other,1,Spain,2,1,1,True,44.117351552295794,5.903372789611173,2008,Fall,-0.6929732,-1732433
31344,The 317th Platoon,100,1965-03-31,66000,306505,1.2297,7.4,76,0,0,0,0,1,True,3,War,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,Other,2,France,2,2,2,False,18.552195317994574,7.386126195717274,1965,Spring,3.6440151515151515,240505
31357,Waiting to Exhale,127,1995-12-22,16000000,81452156,5.2268,6.27,172,0,0,1,0,1,False,3,Comedy,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20th Century Fox,1,United States of America,1,1,1,True,74.45996182055661,6.270356746070693,1995,Winter,4.09075975,65452156
31359,Would I Lie to You? 2,105,2001-02-07,12560000,42700000,2.0129,6.137,393,1,0,0,0,1,True,1,Comedy,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,5,France,1,1,1,False,33.88927961418668,6.137494205762005,2001,Winter,2.3996815286624202,30140000
31361,Bustin' Loose,94,1981-05-22,11000000,31300000,2.5756,6.118,51,0,0,1,0,1,False,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Universal Pictures,2,United States of America,1,1,1,True,43.70541545262735,6.122109943658271,1981,Spring,1.8454545454545455,20300000
31395,"Car 54, Where Are You?",89,1994-01-28,10700000,1200000,3.2694,3.4,26,0,0,1,0,1,False,2,Action,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Other,1,United States of America,1,1,1,True,54.687029036471415,3.508582113712225,1994,Winter,-0.8878504672897196,-9500000
31418,Everybody Dies But Me,80,2008-10-23,1500000,270934,0.7213,5.5,99,0,0,0,0,1,True,1,Drama,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Other,1,Russia,1,1,1,False,8.499949763890283,5.508317170702301,2008,Fall,-0.8193773333333333,-1229066
31458,Rann,145,2010-01-29,7500000,2000000,1.2123,6.5,17,0,0,1,0,1,True,2,Drama,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,Other,3,India,1,1,1,False,18.165377273183964,6.490650948346115,2010,Winter,-0.7333333333333333,-5500000
31477,Iron Maiden: Rock In Rio,125,2002-07-16,1000000,10000000,1.065,8.4,36,0,0,1,0,1,False,2,Music,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Other,3,United Kingdom,1,1,1,True,14.910077363608961,8.34410046135757,2002,Summer,9.0,9000000
31510,Ben-Hur: A Tale of the Christ,143,1925-12-25,3900000,9000000,3.6693,7.3,103,0,0,1,0,1,False,3,Adventure,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,Other,1,United States of America,1,1,1,False,60.09243444187682,7.290689587213751,1925,Winter,1.3076923076923077,5100000
31511,Gold Diggers of 1933,97,1933-05-27,433000,3200000,2.4859,7.155,155,0,0,1,0,1,False,2,Comedy,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Warner Bros.,2,United States of America,1,1,1,True,42.148096051441776,7.149722545321988,1933,Spring,6.390300230946882,2767000
